Date,Site,Depth (m),Temp (degC),SpeCond(uS/cm),Chla (ug/L),Turb (FTU),DO (mg/L)
Mar-18-2019,UA07,-2.633,9.9493,236.1595,6.4255,10.241,9.4483
Mar-18-2019,UA07,-2.702,9.8899,236.2963,6.3887,10.371,9.4288
Mar-18-2019,UA07,-2.787,9.8477,236.4657,6.389,10.662,9.4133
Mar-18-2019,UA07,-2.877,9.8073,236.6216,6.3947,10.795,9.402
Mar-18-2019,UA07,-2.96,9.7549,236.7295,6.2991,10.866,9.3865
Mar-18-2019,UA07,-3.032,9.6959,236.8531,6.0747,10.676,9.354
Mar-18-2019,UA07,-3.094,9.6432,237.0418,5.8324,10.607,9.3143
Mar-18-2019,UA07,-3.15,9.6036,237.2252,5.6335,10.742,9.2577
Mar-18-2019,UA07,-3.201,9.5727,237.432,5.5114,10.694,9.182
Mar-18-2019,UA07,-3.241,9.5483,237.5641,5.5894,10.752,9.1042
Mar-18-2019,UA07,-3.262,9.532,237.5513,5.7511,10.984,9.015
Mar-18-2019,UA07,-3.275,9.5232,237.6804,5.8193,11.233,8.9177
Mar-18-2019,UA07,-3.3,9.5275,237.7772,5.8737,10.982,8.8311
Mar-18-2019,UA07,-3.345,9.5371,237.5303,6.0332,10.851,8.7551
Mar-18-2019,UA07,-3.406,9.5339,237.3416,6.2798,11.454,8.6814
Mar-18-2019,UA07,-3.475,9.5018,237.5291,6.3933,11.984,8.6135
Mar-18-2019,UA07,-3.542,9.4599,237.7347,6.3327,11.935,8.5556
Mar-18-2019,UA07,-3.604,9.4241,237.9865,6.1991,12.012,8.5056
Mar-18-2019,UA07,-3.657,9.3928,238.3125,6.14,12.41,8.4668
Mar-18-2019,UA07,-3.706,9.3752,238.4909,6.1074,12.355,8.4348
Mar-18-2019,UA07,-3.747,9.3626,238.6821,5.9858,12.391,8.4038
Mar-18-2019,UA07,-3.782,9.3427,238.8673,5.9186,12.919,8.3854
Mar-18-2019,UA07,-3.816,9.3261,238.8571,5.8789,13.391,8.3808
Mar-18-2019,UA07,-3.858,9.3208,238.9302,5.7674,13.195,8.3812
Mar-18-2019,UA07,-3.915,9.316,239.1436,5.6458,13.296,8.383
Mar-18-2019,UA07,-3.984,9.3028,239.3356,5.601,14.473,8.3842
Mar-18-2019,UA07,-4.059,9.2809,239.5373,5.6613,15.161,8.3884
Mar-18-2019,UA07,-4.133,9.2585,239.5939,5.6764,15.029,8.3907
Mar-18-2019,UA07,-4.194,9.2414,239.6661,5.503,15.516,8.3921
Mar-18-2019,UA07,-4.243,9.2305,239.8413,5.6861,16.141,8.391
Mar-18-2019,UA07,-4.284,9.2261,239.8495,6.1949,15.638,8.3788
Mar-18-2019,UA07,-4.324,9.2247,239.8372,6.2223,15.07,8.3645
Mar-18-2019,UA07,-4.36,9.2228,239.9324,5.9262,15.053,8.358
Mar-18-2019,UA07,-4.396,9.2215,239.9562,5.6619,15.042,8.3536
Mar-18-2019,UA07,-4.433,9.2217,239.9269,5.4632,15.177,8.3509
Mar-18-2019,UA07,-4.472,9.2212,239.8761,5.4084,15.202,8.351
Mar-18-2019,UA07,-4.519,9.2177,239.8631,5.4175,15.102,8.352
Mar-18-2019,UA07,-4.576,9.2116,239.9216,5.3329,16.313,8.3555
Mar-18-2019,UA07,-4.642,9.2046,239.9148,5.1857,17.816,8.3711
Mar-18-2019,UA07,-4.707,9.1968,239.9797,5.0874,18.182,8.378
Mar-18-2019,UA07,-4.766,9.191,240.0905,5.042,17.535,8.3593
Mar-18-2019,UA07,-4.819,9.188,240.0233,5.0971,17.207,8.3415
Mar-18-2019,UA07,-4.864,9.1868,239.9458,5.2171,17.518,8.3192
Mar-18-2019,UA07,-4.896,9.187,239.9272,5.2901,16.951,8.2937
Mar-18-2019,UA07,-4.916,9.1874,239.8834,5.2618,16.779,8.269
Mar-18-2019,UA07,-4.935,9.1896,239.9157,5.2272,16.831,8.2461
Mar-18-2019,UA07,-4.961,9.1934,240.0043,5.2294,16.656,8.2279
Mar-18-2019,UA07,-5.005,9.197,240.0505,5.2495,16.637,8.2207
Mar-18-2019,UA07,-5.069,9.2013,239.941,5.3631,17.733,8.2255
Mar-18-2019,UA07,-5.143,9.1994,239.7588,5.4775,19.098,8.2274
Mar-18-2019,UA07,-5.215,9.1874,239.8375,5.5771,18.672,8.2329
Mar-18-2019,UA07,-5.277,9.1758,240.0086,5.734,18.335,8.2344
Mar-18-2019,UA07,-5.334,9.1686,239.9515,5.8573,17.725,8.2343
Mar-18-2019,UA07,-5.383,9.1651,239.9171,5.9046,17.414,8.2303
Mar-18-2019,UA07,-5.424,9.1648,239.9347,6.0143,18.02,8.2245
Mar-18-2019,UA07,-5.465,9.1639,239.896,6.1819,18.304,8.216
Mar-18-2019,UA07,-5.507,9.1625,239.9509,6.2465,18.167,8.1986
Mar-18-2019,UA07,-5.549,9.1604,239.9678,6.2535,17.77,8.1903
Mar-18-2019,UA07,-5.594,9.159,239.9755,6.2894,18.001,8.1797
Mar-18-2019,UA07,-5.645,9.1588,239.9924,6.2968,18.311,8.1695
Mar-18-2019,UA07,-5.701,9.1581,239.8793,6.3328,18.18,8.1595
Mar-18-2019,UA07,-5.756,9.1581,239.815,6.4747,17.849,8.1475
Mar-18-2019,UA07,-5.807,9.1576,239.8776,6.7344,17.854,8.1404
Mar-18-2019,UA07,-5.851,9.1561,239.9359,6.9565,17.631,8.137
Mar-18-2019,UA07,-5.889,9.1552,239.9269,6.9157,17.912,8.1304
Mar-18-2019,UA07,-5.93,9.1549,239.8843,6.7541,18.547,8.124
Mar-18-2019,UA07,-5.983,9.1556,239.8745,6.5594,18.439,8.1283
Mar-18-2019,UA07,-6.049,9.1563,239.9627,6.3598,18.578,8.1214
Mar-18-2019,UA07,-6.118,9.1558,239.9917,6.3503,18.043,8.1123
Mar-18-2019,UA07,-6.177,9.154,239.9519,6.5521,17.652,8.1077
Mar-18-2019,UA07,-6.23,9.1519,240.0156,6.6512,18.577,8.1016
Mar-18-2019,UA07,-6.286,9.1514,239.9824,6.5934,18.546,8.0978
Mar-18-2019,UA07,-6.343,9.1512,239.867,6.5718,18.072,8.0942
Mar-18-2019,UA07,-6.391,9.1508,239.9469,6.5476,18.208,8.0923
Mar-18-2019,UA07,-6.424,9.1503,240.0203,6.5936,18.103,8.0924
Mar-18-2019,UA07,-6.448,9.1495,239.9268,6.742,18.233,8.0976
Mar-18-2019,UA07,-6.477,9.1492,239.9232,6.7834,18.826,8.1012
Mar-18-2019,UA07,-6.519,9.1504,239.971,6.723,18.835,8.1035
Mar-18-2019,UA07,-6.57,9.1518,239.944,6.6911,18.318,8.1047
Mar-18-2019,UA07,-6.624,9.1509,239.9074,6.7258,18.38,8.0994
Mar-18-2019,UA07,-6.681,9.1496,239.8719,6.7573,18.869,8.0916
Mar-18-2019,UA07,-6.738,9.1485,239.9078,6.7059,19.582,8.0815
Mar-18-2019,UA07,-6.794,9.1477,239.9634,6.7292,19.434,8.0726
Mar-18-2019,UA07,-6.847,9.1477,239.9296,6.7595,18.976,8.059
Mar-18-2019,UA07,-6.893,9.1483,239.9137,6.6643,19.099,8.0468
Mar-18-2019,UA07,-6.925,9.1487,239.9535,6.5434,18.616,8.0444
Mar-18-2019,UA07,-6.947,9.1485,239.8715,6.3879,18.58,8.0357
Mar-18-2019,UA07,-6.976,9.1486,239.841,6.4194,18.987,8.0335
Mar-18-2019,UA07,-7.021,9.1493,240.0508,6.6428,18.764,8.0359
Mar-18-2019,UA07,-7.082,9.1504,240.0599,6.6563,19.39,8.0365
Mar-18-2019,UA07,-7.153,9.1504,239.9283,6.6576,20.211,8.0462
Mar-18-2019,UA07,-7.223,9.1489,239.9687,6.8014,20.117,8.0572
Mar-18-2019,UA07,-7.284,9.1479,239.9347,6.7515,19.836,8.0671
Mar-18-2019,UA07,-7.343,9.1481,239.8724,6.6102,19.639,8.0753
Mar-18-2019,UA07,-7.395,9.1483,239.9102,6.6175,19.974,8.0889
Mar-18-2019,UA07,-7.429,9.1483,239.9196,6.6783,19.949,8.0989
Mar-18-2019,UA07,-7.443,9.1484,239.9683,6.7281,19.654,8.1081
Mar-18-2019,UA07,-7.451,9.1485,240.0947,6.7435,19.25,8.1178
Mar-18-2019,UA07,-7.46,9.149,240.0594,6.6557,19.124,8.1197
Mar-18-2019,UA07,-7.469,9.1503,239.9142,6.4963,19.525,8.1188
Mar-18-2019,UA07,-7.478,9.1516,239.9073,6.388,19.324,8.1081
Mar-18-2019,UA07,-7.487,9.1535,239.9111,6.3446,19.047,8.0997
Mar-18-2019,UA07,-7.498,9.156,239.8688,6.3062,18.765,8.0842
Mar-18-2019,UA07,-7.509,9.1581,239.8913,6.2111,18.736,8.0645
Mar-18-2019,UA07,-7.52,9.1586,239.9178,6.1313,18.698,8.0471
Mar-18-2019,UA07,-7.534,9.1576,239.9228,6.0987,18.295,8.0312
Mar-18-2019,UA07,-7.549,9.157,239.9635,6.0072,18.439,8.0223
Mar-18-2019,UA07,-7.567,9.1573,239.9894,5.9406,18.445,8.0145
Mar-18-2019,UA07,-7.589,9.158,239.9313,5.8736,18.908,8.0172
Mar-18-2019,UA07,-7.611,9.1572,239.9007,5.7784,19.833,8.0213
Mar-18-2019,UA07,-7.635,9.1553,239.9174,5.7573,19.901,8.0238
Mar-18-2019,UA07,-7.652,9.154,239.9403,5.8431,19.628,8.0311
Mar-18-2019,UA07,-7.663,9.153,240.0085,6.0067,19.075,8.0327
Mar-18-2019,UA07,-7.672,9.1532,240.0545,6.16,19.183,8.028
Mar-18-2019,UA07,-7.683,9.1544,240.0163,6.1916,19.164,8.0284
Mar-18-2019,UA07,-7.694,9.1554,239.9951,6.0879,19.126,8.0237
Mar-18-2019,UA07,-7.705,9.1566,239.9788,6.0176,19.738,8.0116
Mar-18-2019,UA07,-7.713,9.1578,239.9056,6.1077,19.861,8.0002
Mar-18-2019,UA07,-7.715,9.1584,239.8569,6.291,19.265,7.9909
Mar-18-2019,UA07,-7.717,9.1573,239.9114,6.3067,19.866,7.9789
Mar-18-2019,UA07,-7.721,9.1568,239.9715,6.232,20.952,7.9666
Mar-18-2019,UA07,-7.724,9.1578,239.927,6.2658,20.169,7.9625
Mar-18-2019,UA07,-7.726,9.1574,239.8851,6.3679,19.689,7.9522
Mar-18-2019,UA07,-7.727,9.1561,240.0309,6.4631,19.945,7.948
Mar-18-2019,UA07,-7.728,9.1555,240.1177,6.4196,20.136,7.95
Mar-18-2019,UA07,-7.729,9.1559,240.0107,6.3445,20.047,7.9468
Mar-18-2019,UA07,-7.73,9.1565,240.0395,6.3984,20.156,7.9483
Mar-18-2019,UA07,-7.731,9.1574,239.9924,6.5464,20.003,7.945
Mar-18-2019,UA07,-7.733,9.1647,239.7025,6.6498,18.783,8.1194
Mar-18-2019,UA08,-0.524,11.3476,233.0095,4.8215,9.227,11.2857
Mar-18-2019,UA08,-0.563,11.3349,232.9389,5,9.386,11.2777
Mar-18-2019,UA08,-0.6,11.3179,232.9771,5.1218,9.214,11.263
Mar-18-2019,UA08,-0.652,11.3038,232.948,5.1806,9.791,11.2448
Mar-18-2019,UA08,-0.721,11.2905,233.0477,5.2331,9.578,11.2267
Mar-18-2019,UA08,-0.787,11.2782,233.0661,5.3169,15.113,11.2129
Mar-18-2019,UA08,-0.835,11.2628,232.9561,5.4386,19.727,11.2003
Mar-18-2019,UA08,-0.866,11.2429,233.0507,5.5536,11.754,11.1894
Mar-18-2019,UA08,-0.888,11.2273,233.2054,5.6678,8.862,11.1771
Mar-18-2019,UA08,-0.92,11.217,233.2729,5.8526,9.972,11.1646
Mar-18-2019,UA08,-0.968,11.2124,233.2443,6.079,9.144,11.1544
Mar-18-2019,UA08,-1.025,11.2124,233.1777,6.269,9.434,11.1405
Mar-18-2019,UA08,-1.077,11.211,233.0943,6.3497,9.126,11.1205
Mar-18-2019,UA08,-1.111,11.205,233.1396,6.3297,9.159,11.0945
Mar-18-2019,UA08,-1.129,11.1968,233.2637,6.3587,9.223,11.0672
Mar-18-2019,UA08,-1.141,11.1926,233.3411,6.4612,9.545,11.0413
Mar-18-2019,UA08,-1.165,11.1948,233.3419,6.5439,9.442,11.0243
Mar-18-2019,UA08,-1.201,11.1996,233.2563,6.6104,9.303,10.9994
Mar-18-2019,UA08,-1.243,11.1996,233.2411,6.6366,9.521,10.9673
Mar-18-2019,UA08,-1.283,11.1935,233.0632,6.6629,9.666,10.9544
Mar-18-2019,UA08,-1.313,11.1828,232.9315,6.7066,9.414,10.9384
Mar-18-2019,UA08,-1.334,11.1652,233.0904,6.7884,9.574,10.9139
Mar-18-2019,UA08,-1.358,11.1479,233.136,6.8891,9.883,10.8932
Mar-18-2019,UA08,-1.4,11.1352,233.0763,6.8741,9.707,10.8762
Mar-18-2019,UA08,-1.456,11.1242,232.972,6.7874,9.703,10.8609
Mar-18-2019,UA08,-1.508,11.1136,232.9082,6.7744,9.883,10.835
Mar-18-2019,UA08,-1.541,11.0952,232.9766,6.6817,9.872,10.7952
Mar-18-2019,UA08,-1.556,11.0751,233.0702,6.4243,9.889,10.7595
Mar-18-2019,UA08,-1.572,11.0686,233.2079,6.2424,9.556,10.7396
Mar-18-2019,UA08,-1.6,11.0718,233.1892,6.0983,9.728,10.729
Mar-18-2019,UA08,-1.639,11.071,233.1113,5.9446,10.04,10.7107
Mar-18-2019,UA08,-1.685,11.0607,233.1555,5.8385,9.729,10.6882
Mar-18-2019,UA08,-1.727,11.049,233.1667,5.7382,9.596,10.6758
Mar-18-2019,UA08,-1.765,11.039,233.1937,5.6452,9.678,10.6608
Mar-18-2019,UA08,-1.803,11.0277,233.2467,5.6222,9.838,10.6478
Mar-18-2019,UA08,-1.849,11.0077,233.3883,5.6477,9.875,10.6288
Mar-18-2019,UA08,-1.9,10.9874,233.5423,5.6645,10.197,10.6141
Mar-18-2019,UA08,-1.959,10.9733,233.5811,5.5861,10.197,10.6112
Mar-18-2019,UA08,-2.018,10.9612,233.0572,5.509,10.137,10.5991
Mar-18-2019,UA08,-2.064,10.9313,232.4906,5.59,10.204,10.5805
Mar-18-2019,UA08,-2.09,10.866,233.1065,5.687,9.88,10.5548
Mar-18-2019,UA08,-2.112,10.8251,233.8678,5.6804,9.908,10.5285
Mar-18-2019,UA08,-2.144,10.8395,233.8689,5.7145,10.139,10.5063
Mar-18-2019,UA08,-2.193,10.8661,233.4113,5.7886,10.136,10.4833
Mar-18-2019,UA08,-2.247,10.8671,232.6628,5.6776,10.014,10.4473
Mar-18-2019,UA08,-2.287,10.8279,232.4465,5.6218,9.985,10.3924
Mar-18-2019,UA08,-2.309,10.7754,232.9233,5.7219,10.16,10.3315
Mar-18-2019,UA08,-2.322,10.748,233.3492,5.8379,10.261,10.2661
Mar-18-2019,UA08,-2.336,10.7427,233.6342,5.963,10.034,10.2161
Mar-18-2019,UA08,-2.36,10.7489,233.5453,5.931,9.945,10.1792
Mar-18-2019,UA08,-2.402,10.7615,232.8162,5.7745,10.041,10.1191
Mar-18-2019,UA08,-2.464,10.753,231.7317,5.6698,10.213,10.0496
Mar-18-2019,UA08,-2.53,10.704,230.949,5.6367,10.092,9.9703
Mar-18-2019,UA08,-2.581,10.6183,231.0323,5.6143,10.049,9.8824
Mar-18-2019,UA08,-2.616,10.5304,231.5414,5.5792,10.145,9.7994
Mar-18-2019,UA08,-2.645,10.4704,231.9419,5.574,9.852,9.7197
Mar-18-2019,UA08,-2.682,10.443,231.3982,5.6651,10.447,9.6405
Mar-18-2019,UA08,-2.732,10.4156,229.9481,5.8105,10.689,9.5689
Mar-18-2019,UA08,-2.785,10.3348,229.2145,5.8493,10.421,9.5076
Mar-18-2019,UA08,-2.829,10.2138,229.5796,5.8415,10.037,9.4469
Mar-18-2019,UA08,-2.859,10.1081,230.2948,5.9465,10.628,9.3934
Mar-18-2019,UA08,-2.884,10.0487,230.7109,6.1059,12.074,9.3495
Mar-18-2019,UA08,-2.914,10.035,230.2132,6.2367,11.136,9.3217
Mar-18-2019,UA08,-2.959,10.0286,228.6834,6.3362,10.358,9.3008
Mar-18-2019,UA08,-3.018,9.9708,226.8492,6.2618,10.569,9.2795
Mar-18-2019,UA08,-3.075,9.8453,225.9971,6.0717,10.657,9.2613
Mar-18-2019,UA08,-3.117,9.6834,226.778,6.0301,10.71,9.2496
Mar-18-2019,UA08,-3.147,9.5506,228.0837,5.9847,10.638,9.2366
Mar-18-2019,UA08,-3.177,9.4931,228.4478,5.8922,11.062,9.2209
Mar-18-2019,UA08,-3.218,9.49,227.8094,5.8844,11.671,9.1996
Mar-18-2019,UA08,-3.269,9.4763,227.2992,5.8403,11.534,9.1739
Mar-18-2019,UA08,-3.319,9.4177,227.5312,5.7834,11.184,9.1486
Mar-18-2019,UA08,-3.358,9.3536,227.9209,5.7469,11.558,9.1096
Mar-18-2019,UA08,-3.384,9.3122,228.1532,5.7358,11.59,9.0638
Mar-18-2019,UA08,-3.402,9.293,228.3799,5.7476,11.867,9.0172
Mar-18-2019,UA08,-3.419,9.2923,228.5197,5.6726,11.864,8.9707
Mar-18-2019,UA08,-3.451,9.2987,228.9024,5.6378,11.54,8.9189
Mar-18-2019,UA08,-3.509,9.3046,230.2338,5.5963,12.81,8.8673
Mar-18-2019,UA08,-3.578,9.293,231.3956,5.5254,13.378,8.8214
Mar-18-2019,UA08,-3.635,9.2597,231.3581,5.5271,13.139,8.7762
Mar-18-2019,UA08,-3.673,9.2256,231.3126,5.4811,13.276,8.7348
Mar-18-2019,UA08,-3.699,9.2042,231.5635,5.4221,13.092,8.7025
Mar-18-2019,UA08,-3.72,9.1993,231.6354,5.4231,13.012,8.6806
Mar-18-2019,UA08,-3.745,9.2017,231.5564,5.5158,13.012,8.6667
Mar-18-2019,UA08,-3.781,9.204,231.407,5.6258,13.428,8.6607
Mar-18-2019,UA08,-3.822,9.202,231.2938,5.6221,13.87,8.6579
Mar-18-2019,UA08,-3.861,9.1901,231.3413,5.5414,14.189,8.6531
Mar-18-2019,UA08,-3.891,9.1755,231.4947,5.5021,14.343,8.6474
Mar-18-2019,UA08,-3.914,9.1652,231.5663,5.5198,13.652,8.6418
Mar-18-2019,UA08,-3.934,9.1605,231.623,5.5423,13.18,8.6345
Mar-18-2019,UA08,-3.955,9.1603,231.5489,5.5762,13.22,8.6309
Mar-18-2019,UA08,-3.979,9.1612,231.4179,5.6021,13.068,8.6292
Mar-18-2019,UA08,-4.007,9.1608,231.4659,5.5767,13.312,8.6304
Mar-18-2019,UA08,-4.044,9.1599,231.4941,5.5625,13.617,8.6313
Mar-18-2019,UA08,-4.085,9.1588,231.5407,5.591,13.766,8.6306
Mar-18-2019,UA08,-4.121,9.1562,231.6169,5.6967,13.868,8.636
Mar-18-2019,UA08,-4.148,9.1539,231.5727,5.8438,13.715,8.6355
Mar-18-2019,UA08,-4.171,9.1531,231.5271,5.8858,14.392,8.6329
Mar-18-2019,UA08,-4.197,9.1532,231.5596,5.8828,15.955,8.6347
Mar-18-2019,UA08,-4.238,9.1533,231.6079,5.8966,16.555,8.6381
Mar-18-2019,UA08,-4.286,9.1531,231.6306,5.875,16.563,8.6423
Mar-18-2019,UA08,-4.327,9.1521,231.6395,5.7546,16.641,8.6504
Mar-18-2019,UA08,-4.353,9.1508,231.6826,5.5933,16.635,8.6606
Mar-18-2019,UA08,-4.369,9.1505,231.8031,5.6008,16.421,8.6685
Mar-18-2019,UA08,-4.385,9.1509,231.7917,5.7636,16.124,8.6741
Mar-18-2019,UA08,-4.404,9.1527,231.7006,5.9406,15.34,8.6749
Mar-18-2019,UA08,-4.434,9.1548,231.7216,5.9947,14.881,8.6709
Mar-18-2019,UA08,-4.473,9.1553,231.696,5.9942,16.206,8.6642
Mar-18-2019,UA08,-4.514,9.1535,231.6869,6.1787,16.823,8.6603
Mar-18-2019,UA08,-4.548,9.1514,231.7476,6.3531,16.187,8.6505
Mar-18-2019,UA08,-4.571,9.15,231.8136,6.3895,15.756,8.6413
Mar-18-2019,UA08,-4.587,9.1488,231.8534,6.295,15.788,8.6387
Mar-18-2019,UA08,-4.602,9.1494,231.8834,6.0778,16.045,8.6405
Mar-18-2019,UA08,-4.623,9.1503,231.8706,6.0425,16.523,8.6484
Mar-18-2019,UA08,-4.657,9.1509,231.7309,6.2124,17.222,8.6517
Mar-18-2019,UA08,-4.699,9.1509,231.7503,6.2845,17.629,8.6472
Mar-18-2019,UA08,-4.738,9.1496,231.8318,6.2315,17.745,8.645
Mar-18-2019,UA08,-4.767,9.1481,231.8293,6.1523,17.338,8.645
Mar-18-2019,UA08,-4.788,9.1473,231.8038,6.0289,16.979,8.6416
Mar-18-2019,UA08,-4.803,9.1474,231.7357,5.9654,16.978,8.6383
Mar-18-2019,UA08,-4.821,9.1479,231.7585,5.9402,17.212,8.6351
Mar-18-2019,UA08,-4.849,9.1489,231.7344,5.9293,18.161,8.633
Mar-18-2019,UA08,-4.884,9.1488,231.713,6.0159,18.696,8.6283
Mar-18-2019,UA08,-4.921,9.1483,231.7647,5.9886,18.454,8.6282
Mar-18-2019,UA08,-4.952,9.1477,231.772,5.8112,18.226,8.6323
Mar-18-2019,UA08,-4.971,9.1468,231.7932,5.6898,17.798,8.6258
Mar-18-2019,UA08,-4.982,9.1462,231.803,5.6473,17.307,8.6213
Mar-18-2019,UA08,-4.994,9.1465,231.7803,5.7,17.645,8.6224
Mar-18-2019,UA08,-5.018,9.1477,231.7862,5.7728,18.183,8.6208
Mar-18-2019,UA08,-5.06,9.1482,231.7378,5.8345,18.652,8.6172
Mar-18-2019,UA08,-5.11,9.1486,231.7505,5.9352,19.126,8.6174
Mar-18-2019,UA08,-5.151,9.1477,231.886,6.0952,18.804,8.6176
Mar-18-2019,UA08,-5.174,9.1469,231.8762,6.3307,18.518,8.6176
Mar-18-2019,UA08,-5.185,9.1468,231.8889,6.452,18.526,8.6223
Mar-18-2019,UA08,-5.197,9.1467,231.9499,6.3694,18.172,8.6203
Mar-18-2019,UA08,-5.219,9.1476,231.8149,6.2727,18.041,8.6138
Mar-18-2019,UA08,-5.249,9.1484,231.7199,6.371,18.264,8.6131
Mar-18-2019,UA08,-5.286,9.1482,231.8147,6.5197,18.344,8.6141
Mar-18-2019,UA08,-5.321,9.1478,231.8615,6.5809,18.037,8.6098
Mar-18-2019,UA08,-5.347,9.1474,231.8533,6.6108,17.912,8.604
Mar-18-2019,UA08,-5.365,9.1464,231.8473,6.4994,18.08,8.5947
Mar-18-2019,UA08,-5.377,9.1461,231.7855,6.3014,18.393,8.5852
Mar-18-2019,UA08,-5.39,9.1466,231.7356,6.41,18.325,8.5795
Mar-18-2019,UA08,-5.413,9.1472,231.7817,6.7837,18.392,8.5755
Mar-18-2019,UA08,-5.451,9.1474,231.8347,6.9221,19.133,8.5798
Mar-18-2019,UA08,-5.503,9.1471,231.802,6.8283,18.757,8.5859
Mar-18-2019,UA08,-5.555,9.1466,231.7908,6.7063,18.875,8.594
Mar-18-2019,UA08,-5.595,9.146,231.7318,6.6951,19.101,8.6023
Mar-18-2019,UA08,-5.622,9.1456,231.76,6.8192,19.104,8.6094
Mar-18-2019,UA08,-5.646,9.1455,231.8655,6.8446,19.209,8.6126
Mar-18-2019,UA08,-5.673,9.1473,231.8039,6.6907,18.75,8.6065
Mar-18-2019,UA08,-5.694,9.1489,231.7575,6.5777,18.887,8.5952
Mar-18-2019,UA08,-5.707,9.1485,231.7833,6.6227,19.16,8.5837
Mar-18-2019,UA08,-5.716,9.1484,231.7864,6.617,19.157,8.5756
Mar-18-2019,UA08,-5.728,9.1492,231.8165,6.6385,19.119,8.5674
Mar-18-2019,UA08,-5.751,9.1507,231.8731,6.6997,19.177,8.5626
Mar-18-2019,UA08,-5.788,9.1523,231.8371,6.6831,19.12,8.5605
Mar-18-2019,UA08,-5.839,9.1519,231.7688,6.7053,19.81,8.5612
Mar-18-2019,UA08,-5.896,9.1496,231.8111,6.7826,20.559,8.5654
Mar-18-2019,UA08,-5.948,9.1475,231.8567,6.9262,20.457,8.5674
Mar-18-2019,UA08,-5.984,9.1465,231.8599,6.9796,20.026,8.5669
Mar-18-2019,UA08,-5.997,9.1462,231.8985,6.8097,19.697,8.5645
Mar-18-2019,UA08,-5.998,9.1466,231.9076,6.5642,19.41,8.5673
Mar-18-2019,UA08,-6.005,9.1504,231.9061,6.5926,18.874,8.5708
Mar-18-2019,UA08,-6.018,9.1531,231.9014,6.6977,19.119,8.571
Mar-18-2019,UA08,-6.033,9.155,231.863,6.7544,19.072,8.5675
Mar-18-2019,UA08,-6.037,9.1554,231.9029,6.3785,19.883,8.5632
Mar-18-2019,UA08,-6.04,9.1554,231.8093,6.6271,19.299,8.5665
Mar-18-2019,UA08,-6.041,9.159,231.8487,6.4635,19.326,8.5609
Mar-18-2019,UA08,-6.055,9.1627,231.8664,6.6788,19.22,8.562
Mar-18-2019,UA08,-6.071,9.1645,231.8815,6.8316,18.821,8.5603
Mar-18-2019,UA08,-6.086,9.1634,231.8176,6.768,18.492,8.5554
Mar-18-2019,UA08,-6.101,9.1607,231.7735,6.7314,19.188,8.5535
Mar-18-2019,UA08,-6.124,9.1592,231.768,6.7349,19.767,8.5423
Mar-18-2019,UA08,-6.133,9.1584,231.9592,6.5321,19.698,8.4644
Mar-18-2019,UA08,-6.136,9.1539,231.9378,6.3845,19.865,8.4704
Mar-18-2019,UA08,-6.145,9.1634,231.897,6.7057,19.132,8.4551
Mar-18-2019,UA08,-6.146,9.1519,231.8606,6.3471,19.577,8.4798
Mar-18-2019,UA08,-6.148,9.1572,231.8081,6.6969,19.092,8.5278
Mar-18-2019,UA08,-6.156,9.152,231.8334,6.4205,19.771,8.4961
Mar-18-2019,UA08,-6.159,9.154,231.8604,6.5879,19.185,8.5146
Mar-18-2019,UA08,-6.18,9.1657,231.7979,6.7293,19.454,8.4489
Mar-18-2019,UA08,-6.235,9.1649,231.7884,6.7405,20.422,8.4441
Mar-18-2019,UA08,-6.294,9.1602,231.8599,6.8691,21.163,8.4549
Mar-18-2019,UA08,-6.345,9.1543,231.9023,6.9207,21.073,8.4784
Mar-18-2019,UA08,-6.391,9.1502,231.9393,6.9326,21.14,8.4644
Mar-18-2019,UA08,-6.434,9.1479,231.926,6.9235,20.79,8.4372
Mar-18-2019,UA08,-6.471,9.1469,231.897,6.8301,20.446,8.4255
Mar-18-2019,UA08,-6.494,9.147,231.9189,6.761,20.396,8.4338
Mar-18-2019,UA08,-6.503,9.1472,231.9567,6.7087,20.883,8.4372
Mar-18-2019,UA08,-6.507,9.1477,231.9443,6.7641,21.633,8.4256
Mar-18-2019,UA08,-6.521,9.1493,231.8894,6.8148,20.665,8.4199
Mar-18-2019,UA08,-6.555,9.1506,231.892,6.7465,20.463,8.4184
Mar-18-2019,UA08,-6.607,9.1509,231.8477,6.8529,22.008,8.4266
Mar-18-2019,UA08,-6.663,9.1511,231.8942,7.0382,22.791,8.4343
Mar-18-2019,UA08,-6.709,9.1505,231.9516,7.0469,22.61,8.4293
Mar-18-2019,UA08,-6.742,9.1491,231.8916,6.9285,21.969,8.4242
Mar-18-2019,UA08,-6.772,9.1477,231.9258,6.7164,21.63,8.432
Mar-18-2019,UA08,-6.809,9.1471,231.9484,6.5785,21.241,8.4435
Mar-18-2019,UA08,-6.855,9.1472,232.0069,6.5888,20.634,8.4473
Mar-18-2019,UA08,-6.904,9.1474,231.9999,6.6941,20.292,8.4481
Mar-18-2019,UA08,-6.947,9.1475,231.9343,6.9711,20.492,8.4512
Mar-18-2019,UA08,-6.977,9.1479,231.9548,7.1337,20.688,8.4479
Mar-18-2019,UA08,-6.997,9.1475,231.8696,6.9771,20.491,8.445
Mar-18-2019,UA08,-7.017,9.1469,231.8268,6.8891,21.183,8.4397
Mar-18-2019,UA08,-7.041,9.147,231.926,6.7738,21.554,8.4253
